time_s,velocity_px/s,raw_velocity_px/s
7.883333333333334,-0.24095289447402135,-2.8615951538084516
7.9,4.110065053619676,-1.5792846679687556
7.916666666666667,9.385241650613294,-0.5321502685546894
7.933333333333334,14.426017505357542,20.470619201660227
7.95,17.558016574547878,31.982231140136832
7.966666666666667,17.716416490176123,23.800849914550867
7.983333333333333,15.201971716310705,12.579345703125044
8.0,11.296427218240558,9.554672241210971
8.016666666666667,7.371507836177116,-0.614547729492157
8.033333333333333,4.283393594184222,4.828834533691681
8.05,2.2446532258699174,-0.17681121826170995
8.066666666666666,1.054913887391172,4.104423522949452
8.083333333333334,0.4325085911146561,1.2737274169921242
8.1,0.23440151636195217,0.15106201171875858
8.116666666666667,0.43947687851939593,-3.1122207641600013
8.133333333333333,0.9219481426908543,-0.1768112182617288
8.15,1.3076991094833725,4.224586486816196
8.166666666666666,1.1318374393999462,2.202415466308719
8.183333333333334,0.09412219177634046,1.0299682617186987
8.2,-1.9232804301702995,-6.29310607910192
8.216666666666667,-5.062814107610633,-2.605819702148308
8.233333333333333,-9.58670179239234,-8.756446838379404
8.25,-15.651272235870596,-7.669830322265243
8.266666666666667,-22.813190511960272,-11.375999450683027
8.283333333333333,-29.521675625580684,-29.575538635255587
8.3,-33.24085370589417,-46.02069854736099
8.316666666666666,-31.632569206087172,-51.65977478027637
8.333333333333334,-24.030780055326147,-28.488922119139207
8.35,-11.9181469674422,-15.533638000489164
8.366666666666667,1.8211873709308373,10.177803039550275
8.383333333333333,14.278428990603452,38.192939758302956
8.4,23.838663835808454,13.049697875975914
8.416666666666666,30.194484081116382,17.36354827880958
8.433333333333334,33.12738048258715,53.14636230468486
8.45,32.44274190366609,50.73795318603804
8.466666666666667,29.076600060583925,-0.6626129150390295
8.483333333333333,24.281916648355757,-5.342102050781554
8.5,17.348436929996925,44.937515258786824
8.516666666666667,5.610763972152148,-1.7578124999999125
8.533333333333333,-13.46909829244337,10.136604309082607
8.55,-41.30140564574042,-71.06266021728162
8.566666666666666,-78.9624162874348,-69.69966888428131
8.583333333333334,-127.14849341928532,-38.6014938354473
8.6,-182.56494385797666,-138.8071060180743
8.616666666666667,-234.400079433288,-273.56815338133407
8.633333333333333,-268.68314743606015,-454.5730590820571
8.65,-279.4960223147243,-286.9989395141459
8.666666666666666,-274.1919608703536,-206.65283203126174
8.683333333333334,-265.40879493467327,-181.95934295653393
8.7,-260.1242799262031,-275.4255294799961
8.716666666666667,-258.5621170523052,-354.72450256345894
8.733333333333333,-261.3547674828031,-222.9091644287236
8.75,-272.0182366449795,-129.78630065917324
8.766666666666667,-290.1886537226448,-341.73145294187754
8.783333333333333,-308.44155103297874,-379.79564666750207
8.8,-318.0949792220825,-217.97218322752823
8.816666666666666,-313.62043999778757,-504.9797058105756
8.833333333333334,-294.653655534265,-256.3350677490107
8.85,-268.53833144039396,-294.36492919923546
8.866666666666667,-247.82370925236683,-176.16233825682718
8.883333333333333,-242.46549612310432,-103.37104797363868
8.9,-253.18550196267404,-346.0659027099437
8.916666666666666,-272.4970186352375,-259.8815917968898
8.933333333333334,-292.46437489093086,-373.401260375958
